preprocessed,label
one,0
hello news job making wait fifth week yeah im woozles weasel exeter still home,0
sorry ill call later meeting,0
time,0
still checked da,0
understand loss gain work school,0
come home one last time wont anything trust,0
seriously tell exact word right,0
havent add yet right,0
recieve tone within next hr term condition please see channel u teletext pg,1
todaysundaysunday holidayso work,0
sorry ill call later,0
compliment away system side,0
aight ill grab something eat text youre back mu,0
get,0
rajipls favour pls convey birthday wish nimya pls today birthday,0
marvel mobile play official ultimate spiderman game ur mobile right text spider game send u free ball wallpaper,1
ur physic get,0
want funk ur fone weekly new tone reply tonesu text wwwringtonescouk original n best tone gbp network operator rate apply,1
dont think dont need going late school night especially one class one missed last wednesday probably failed test friday,0
nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna,0
went ganesh dress shop,0
better bb wont use wife doctor,0
mean confirmed tot juz say oni ok,0
sent maga money yesterday oh,0
dear angry busy dear,0
thats bit weird even supposed happening good idea sure pub,0
home watching tv lor,0
wa u efficient gee thanx,0
goodmorning today late ltdecimalgt min,0
u switch fone dammit,0
ooooooh forgot tell u get yoville phone,0
want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call,1
ok darlin supose ok worry muchi film stuff mate babysit call therexx,0
shall book chez jules half eight thats ok,0
total disappointment texted craziest shit got,0
yes place town meet exciting adult single uk txt chat pmsg,1
well im going aunty,0
talk sexy make new friend fall love world discreet text dating service text vip see could meet,1
dont think turn like randomlly within min opening,0
dude ive seeing lotta corvette lately,0
want mapquest something look usf dogwood drive thats tiny street parking lot,0
kkyesterday cbe,0
aww must nearly deadwell jez iscoming todo workand whilltake forever,0
ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema,0
still otside leu come morrow maga,0
goin workout lor muz lose e fat,0
cant talk nowi call candont keep calling,0
alright ill make sure car back tonight,0
yes many sweet,0
normally use drink water daily,0
dint slept afternoon,0
talking thats de wont,0
feb ltgt love u day send dis ur valued frnds evn come back ull gt married person u luv u ignore dis u lose ur luv evr,0
well boy glad g wasted night applebees nothing,0
expect whenever text hope go well tomo,0
dont go tell friend youre sure want live smoke much spend hour begging come smoke,0
best watch say cause get drunk motherfucker,0
birthday feb ltgt da,0
sunshine hols claim ur med holiday send stamped self address envelope drink u uk po box bray wicklow eire quiz start saturday unsub stop,1
dude sux snake got old raiden got buff,0
wot u thout u gonna call txt bak luv k,0
win year supply cd store ur choice worth enter weekly draw txt music tscs wwwldewcomsubswinppmx,1
txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop wwwgambtv,1
urgent important information user today lucky day find log onto httpwwwurawinnercom fantastic surprise awaiting,1
im done studyn library,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
sleeping nt feeling well,0
er yeah b sorry tell pubcafe sit come wen u,0
time want come,0
lol right diet everyday cheat anyway im meant fatty,0
watching surya movie pm vijay movie pokkiri,0
wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
u definitely need module e humanity dis sem izzit u wan take module st,0
thanks tescos quite nice gone speak soon,0
ambrithmaduraimet u arun dha marrgeremembr,0
yes ammaelife take lot turn sit try hold steering,0
ok knackered came home went sleep good full time work lark,0
lol wont feel bad use money take steak dinner,0
take care n get well soon,0
meant say cant wait see u getting bored bridgwater banter,0
wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal,0
yunny im walking citylink faster come hungry,0
well give co said didnt one nighters persevered found one cheap apologise advance somewhere sleep isnt,0
checking,0
superior telling friday leave department except oursso leave youany way call waheed fathima hr conform,0
gonna blake night might able get little early,0
wat would u like ur birthday,0
hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl,0
finished work yet something,0
congrats thats great wanted tell tell score co might make relax motivating thanks sharing,0
lasting much hour might get lucky,0
alreadysabarish asked go,0
dear chechi talk,0
tmr timin still da wat co got lesson,0
cool come havent wined dined,0
meant calculation ltgt unit ltgt school really expensive started practicing accent important decided year dental school youll nmde exam,0
sorry light turned green meant another friend wanted ltgt worth may around,0
im done im sorry hope next space give everything want remember furniture im around move lock lock leave key jenne,0
huh hyde park mel ah opps got confused anyway tt e best choice den juz take,0
come,0
urgent please call landline abta complimentary tenerife holiday cash await collection sae tc box cwwx ppm,1
nope forgot show next week,0
cant wait see photo useful,0
guy car shop flirting got phone number paperwork called texted im nervous course may address call bos tell knowing may get fired,0
chikku nt yet ya im free,0
im turning phone mom telling everyone cancer sister wont stop calling hurt talk cant put see u u get home love u,0
much dirty fellow,0
k text youre way,0
huh late fr dinner,0
im inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insect molestedsomeone plumbingremixed evil men acid,0
ever one foot,0
win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwincouk,1
k addie amp art ill get home,0
nimbomsons yep phone know one obviously co thats real word,0
yay cant wait party together,0
yeah probably still gotta check leo,0
sorry din lock keypad,0
smith waste dai wanna gayle,0
ok thanx,0
dear reache room,0
dad gonna call get work ask crazy question,0
see half hour,0
dont think get away trek long family town sorry,0
ampm cost p,1
project w frens lor,0
different style,0
still chance search hard get itlet try,0
today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz ur fault im basically good,0
suck ill go u hair youll free right,0
table occupied im waiting tree,0
tonight yeah id,0
dun thk ill quit yet hmmm go jazz yogasana oso go meet em lesson den,0
think might give miss teaching til twelve lecture two damn working thing,0
lol grin im babe thanks thinking,0
brother genius,0
ok lor u wan go look u,0
case guess ill see campus lodge,0
need say anything know outsider,0
sorry dai thought calling lot timeslil busyi call noon,0
come ur home,0
well done england get official poly ringtone colour flag yer mobile text tone flag optout txt eng stop box wwx,1
oh getting even u u,0
beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning,0
lmao know well,0
oh godtaken teethis paining,0
guessin aint gonna,0
dont want hear philosophy say happen,0
send email mind ltgt time per night,0
hi mandy sullivan calling hotmix fmyou chosen receive easter prize drawplease telephone claim prize transferred someone else,1
double min double txt price linerental latest orange bluetooth mobile call mobileupd latest offer calloptoutlf,1
yavnt tried yet never played original either,0
de asking like,0
v nice sheffield tom air opinion category b used measure ethnicity next census busy transcribing,0
hii got money da,0
kkadvance happy pongal,0
common hearin r u wat r u ur day let ask u something different u smile today gud evng,0
kall bestcongrats,0
cool want go kappa meet outside mu,0
ah poor babyhope urfeeling bettersn luv probthat overdose work hey go careful spk u sn lot lovejen xxx,0
sorry de went shop,0
hey really horny want chat see naked text hot text charged pm unsubscribe text stop,1
k u bored come home,0
height recycling read twice people spend time earning money money spent spending time good morning keep smiling,0
oh yes ive little weather ive kind coccooning home,0
aiyo bit pai seh noe scared dun rem die hee become better lookin oredi leh,0
look like found something smoke great job,0
say bold torch later one torch bold,0
many lick take get center tootsie pop,0
ok thats cool either raglan rd edward rd behind cricket ground gimme ring ur closeby see tuesday,0
ohas usual vijay film different,0
k wait chikkuil send aftr ltgt min,0
make baby yo tho,0
text get dont call phone problem,0
boy best get yo as quick,0
hi darlin im helen fone im gonna b prince nite please come tb love kate,0
alright im outhave good night,0
im going buy mum present ar,0
know hook mean right,0
make time tonight whenever cool text whenever youre around,0
hey babe friend cancel still visit,0
yun ahnow wkg wherebtw go nu sc wana specialise wad,0
daily text favour time,0
got lousy sleep kept waking every hour see cat wanted come worry cold,0
hi im relaxing time ever get every day party good night get home tomorrow ish,0
idea guess well work hour supposed leave since usual nobody interest figuring shit last second,0
sorry ill call later,0
miss ya need ya want ya love ya,0
meeting u work tel shall work tomorrow,0
ofcourse also upload song,0
nope im drivin neva develop da photo lei,0
call send girl erotic ecstacy pmin stop text call nat rate,1
charge transfer charge withdraw anyhow like,0
im done c,0
mm time dont like fun,0
deam seeing online shop asked,0
really quite funny lor wat u shd haf run shorter distance wat,0
k k pa lunch aha,0
love girl office may wonder smiling sore,0
please call immediately urgent message waiting,1
alex say he ok ok,0
sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end reply end sptv,1
oh great ill disturb talk,0
urgent important information user today lucky day find log onto httpwwwurawinnercom fantastic surprise awaiting,1
current food alone also,0
pls give food preferably pap slowly load sugar take hour give water slowly,0
new year eve ok went party boyfriend si hey,0
thing r good thanx got exam march ive done revision fran still boyf ive gotta interviw exeter bit worriedx,0
wanna watch movie,0
yeah ill leave couple minute amp let know get mu,0
see thought,0
yeshere tv always available work place,0
u knw dis ltgt,0
youd like wouldnt jerk,0
hi mobile ltgt added contact list wwwfullonsmscom great place send free sm people visit fullonsmscom,0
battery low babe,0
yup ok,0
know grumpy old people mom like better lying always one play joke,0
bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per,1
im also came room,0
urgent mobile number awarded prize guaranteed call land line claim valid hr,1
ltgt great loxahatchee xmas tree burning update totally see star,0
next month get upto call ur standard network charge activate call c wirenet stterms pobox uz cost min mobcudb,1
xmas reward waiting computer randomly picked loyal mobile customer receive reward call,1
account credited free text message activate txt word credit tc wwwbiz,1
ok shell ok guess,0
congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music tncs wwwldewcomwinppmxage,1
babe said hour almost internet,0
sent ur email id soon,0
bored housewife chat n date btnational rate pmin landline,1
ok,0
youve tkts euro cup final cash collect call b pobox ppm,1
well there pattern emerging friend telling drive come smoke telling im weed fiendmake smoke muchimpede thing see im hesitant,0
freemsg hey darling week word back id like fun still tb ok xxx std chgs send rcv,1
dorothykiefercom bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per,1
sorry sir call tomorrow senthilhsbc,0
dawhats plan,0
ok wun b angry msg u aft come home tonight,0
tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas,0
yup song bro creative neva test quality said check review online,0
im going dinner soon,0
sorry missed call please call back,0
audrie lousy autocorrect,0
get ur st ringtone free reply msg tone gr top tone phone every week per wk opt send stop,1
u know watchin lido,0
god blessget good sleep deari pray,0
ok enjoy r u home,0
dun wan watch infernal affair,0
noice text youre,0
siva hostel aha,0
wat r u,0
onum ela pa normal,0
sorry da gone mad many pending work,0
alrite,0
im really sorry wont b able fridayhope u find alternativehope yr term going ok,0
kthen special,0
much ur hdd casing cost,0
especially since talk boston personal statement lol woulda changed realized said nyc say boston,0
ku also dont msg reply msg,0
r u sure theyll understand wine good idea slurp,0
hope great day,0
many people seems special first sight remain special till last sight maintain till life end shjas,0
dunno lei decide lor abt leona oops tot ben going n msg,0
yes da plm ur office,0
urgent mobile awarded bonus caller prize nd attempt contact call boxqu bt national rate,1
thts wat wright brother fly,0
lolnice went fish water,0
cant pick phone right pls send message,0
dont give flying monkey wot think certainly dont mind friend mine,0
actually deleted old websitenow blogging magicalsongsblogspotcom,0
hmm yeah grooved im looking forward pound special,0
ill see swing bit got thing take care firsg,0
hi finally completed course,0
ard like dat lor juz meet mrt station dun haf come,0
every king cry baby every great building map imprtant u r today u wil reach tomorw gud ni,0
oh gei happend tron maybe ill dl,0
well good morning mr hows london treatin ya treacle,0
ive reached already,0
oh forwarded message thought send,0
guess want alone time could show watch,0
hey angry reply dr,0
love ya try budget money better babe gary would freak knew,0
oh yeah forgot u take shopping,0
wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,0
someone conacted dating service entered phone fancy youto find call landline poboxntf,1
meet corporation st outside gap see mind working,0
think move ltgt week,0
interflora late order interflora flower christmas call place order midnight tomorrow,1
received understood n acted upon,0
haf u eaten wat time u wan come,0
private account statement fone show unredeemed point call identifier code expires,1
pussy perfect,0
lol oops sorry fun,0
said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife,0
long take get,0
ok april cant wait,0
ur awarded city break could win summer shopping spree every wk txt store skilgme tscswinawkage perwksub,1
im sorry ive joined league people dont keep touch mean great deal friend time even great personal cost great week,0
keep ten r shelf buy two egg,0
see finish load loan pay,0
hi darlin finish u pick meet text back number luv kate xxx,0
ive got tea sure flavour,0
jesus armand really trying tell everybody find,0
gobi art college,0
went ur hon lab one,0
oh lk tt den take e one tt end cine lor dun wan yogasana oso,0
prabhaim sorydarealyfrm heart im sory,0
heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream,0
well uv cause mutation sunscreen like essential thesedays,0
everything weather keep extra warm cold nothing serious pls lot vitamin c,0
aiyo u poor thing u dun wan eat u bathe already,0
need go get,0
multiply number independently count decimal point division push decimal place like showed,0
bad girl still remember,0
dear uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,1
also sir sent email log usc payment portal ill send another message explain thing back home great weekend,0
mobile mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call,1
samus shoulder yet,0
miserable dont tell u side effect birth control massive gut wrenching cramp first month didnt sleep last night,0
natalie f inviting friend reply yes see wwwsmsacunataliek stop send stop frnd,1
im gonna able late notice ill home week anyway plan,0
yes rent expensive way save,0
seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,0
bus way calicut,0
free call sir,0
busy come point figure tomorrow,0
im lip synced shangela,0
sorry man stash ran dry last night cant pick sunday,0
mobile mths update latest orange cameravideo phone free save free textsweekend call text yes callback orno opt,1
im workin get job,0
freemsg hey u got videopic fones reply wild txt ill send u pic hurry im bored work xxx prcvd stopstop,1
either way work ltgt year old hope doesnt bother,0
really need kiss u miss u baby ur baby eva,0
youre thinking lifting one,0
ok,0
cant make tonight,0
im okay chasing dream whats good next,0
rofl betta invest anti aging product,0
aiyah e rain like quite big leh drizzling least run home,0
im sure checking happening around area,0
somewhere fredericksburg,0
go write msg put dictionary mode cover screen hand press ltgt gently remove ur hand interesting,0
private account statement,1
dizzamn aight ill ask suitemates get back,0
wylie tampa sarasota,0
u noe send file computer,0
december mobile mths entitled update latest colour camera mobile free call mobile update co free,1
gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop,1
ok bag,0
started searching get job dayshe great potential talent,0
howz painit come todaydo said ystrdayice medicine,0
rose need water season need change poet need imaginationmy phone need ur sm need ur lovely frndship forever,0
haiyoh maybe hamster jealous million,0
sad story man last week bday wife didnt wish parent forgot n kid went work even colleague wish entered cabin pa said happy bday bos felt special askd lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife parent kidz friend n colleague screaming surprise waiting sofa naked,0
dont necessarily expect done get back though im headin,0
im e person who e sm survey,0
check got detailed message,0
dropped em omw back,0
im hungry buy smth home,0
come around ltdecimalgt pm vikkyim otside nw il come tht time,0
yo around got car back,0
thanx sending home,0
hope know im still mad,0
love as enjoy doggy style,0
go home first lar wait lor put stuff first,0
wan go c doctor,0
friendship game play word say doesnt start march end may tomorrow yesterday today e,0
taught ranjith sir called sm like becaus he verifying project prabu told today pa dont mistake,0
u,0
see requirement please,0
eastenders tv quiz flower dot compare violet e tulip f lily txt e f chance win cash wkentp,1
idea soon get converted live,0
ask dad pick lar wan stay meh,0
r u cooking dinner,0
house e sky quite dark liao raining got excuse run already rite hee,0
tell something thats okay,0
lol please actually send pic right wanna see pose comb hair dryer something,0
ok,0
small problem auctionpunj asking tiwary,0
jos ask u wana meet,0
urgent mobile xxx bonus caller prize nd attempt reach call asap boxnqp ppm,1
oh sorry please,0
k ill work something,0
im free,0
mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt,1
hello lover go new job happy think wake slave send teasing kiss across sea,0
thats necessarily respectful,0
painful word thought happy toughest thing earth toughest acting happy unspoken pain inside,0
dude avatar imp one point thought actually fly room almost tried hittng one reflex,0
pen thing beyond joke wont biro dont master cant ever,0
ok,0
new textbuddy chat horny guy ur area p free receive search postcode gaytextbuddycom txt one name rpl stop cnl,1
im meeting darren,0
refused loan secured unsecured cant get credit call free text back help,1
nope think go monday sorry replied late,0
new message please call,1
who say hi drugdealer,0
remember hurt day satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get,0
thank baby cant wait taste real thing,0
someone u know asked dating service contact cant guess call revealed pobox lshb p,1
awesome remember last time got somebody high first time diesel v,0
check maili mailed varma kept copy regarding membershiptake careinsha allah,0
nt yet chikkusimple habbahw abt u,0
aww thats first time u said u missed without asking missed u first love,0
u gd lor go shopping got stuff u wan watch infernal affair come lar,0
tick tick tick babe,0
ok noe ure busy im really bored msg u oso dunno wat colour choose one,0
yup thk r e teacher said make face look longer darren ask cut short,0
could ask carlos could get anybody else chip,0
lol dont know awesome phone could click delete right want,0
much buzy,0
ok lar joking wif u oni,0
cant dont number,0
k ill call im close,0
nah man car meant crammed full people,0
coming day class,0
much got cleaning,0
urgent please call landline abta complimentary tenerife holiday cash await collection sae tc box cwwx ppm,1
sorry roommate took forever ok come,0
dear denying word please,0
buy pizza meat lover supreme u get pick,0
want see pretty pussy,0
shall bring u bottle wine keep u amused joking ill bring one anyway,0
got called tool,0
really need shit tomorrow know wont awake like,0
dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply stop text txt stop,1
suck got planned yo valentine yo valentine arent,0
hey gave photo registered driving ah tmr wanna meet yck,0
per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune,0
important customer service announcement call freephone,1
lol forgot eh yes ill bring babe,0
urgent mobile number awarded ukp prize guaranteed call landline claim valid hr ppm,1
nw came hme da,0
lol ouch wish id stayed bit longer,0
haha mayb ure rite u know well da feeling liked someone gd lor u faster go find one gal group attached liao,0
dont talk ever ok word,0
possession especially first offense,0
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
thanks love torch bold,0
say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls,0
come din c yup cut hair,0
ltgt w jetton ave forgot,0
way transport le problematic sat night way u want ask n join bday feel free need know definite no booking fri,0
tone club sub expired resub reply monoc mono polyc polys weekly p per week txt stop stop msg free stream,1
u talking bout early morning almost noon,0
food,0
wot wed nite til,0
done handed celebration full swing yet,0
im town ill jus take mrt later,0
get gift year didnt get anything bad,0
well thats nice bad cant eat,0
esplanade mind giving lift co got car today,0
keng rocking ash,0
babe go day sip cappuccino think love send kiss across sea,0
got outta class gonna go gym,0
thanks understanding ive trying tell sura,0
mind blastin tsunami occur rajnikant stopped swimming indian oceand,0
hello darlin ive finished college txt u finish u love kate xxx,0
ok lor reaching message,0
great comedycant stop laughing da,0
urgent mobile number awarded prize guaranteed call land line claim valid hr ppm,1
urgent week free membership prize jackpot txt word claim tc wwwdbuknet lccltd pobox ldnwarw,1
good morning boytoy hows yummy lip wheres sexy bun think crave need,0
yup need ill jus wait e rain stop,0
im bruce amp fowler im mom car cant park long story,0
er enjoyin indian moyep sall good hehe hows bout u shexy pete xx,0
short cute good person dont try prove gud noon,0
mmmm cant wait lick,0
ok,0
okay wait ah,0
said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife,0
seeing,0
double eviction week spiral michael good riddance,0
somewhr someone surely made u god decided perfect time make u meet dat person till den enjoy ur crush,0
responding,0
im home love still awake loving kiss,0
actually decided hungry havent left yet v,0
whats happening gotten job begun registration permanent residency,0
pls tell nelson bb longer comin money expecting aint coming,0
eatin later im eatin wif frens lei going home first,0
love isnt decision feeling could decide love life would much simpler le magical,0
ok lar double check wif da hair dresser already said wun cut v short said cut look nice,0
okay soon best,0
dont worry well finished march ish,0
work week,0
sound like many talent would like go dinner date next week,0
good afternoon love go day hope maybe got lead job think boytoy send passionate kiss across sea,0
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
wanna art,0
thats one issue california okay snow manageable,0
bloomberg message center wait apply future httpcareers bloombergcom,1
nope im going home go pump petrol lor like going rain soon,0
claim shopping spree call mobstorequizppm,1
sorry ill call later,0
seems unnecessarily hostile,0
many happy return day wish happy birthday,0
many people seems special first sight remain special till last sight maintain till life end shjas,0
way ur home,0
reply win weekly fifa world cup held send stop end service,1
shall get pouch,0
yes posted couple pic fb there still snow outside im waking,0
telling tell one treat hi hi hi,0
win newest harry potter order phoenix book reply harry answer question chance first among reader,1
free entry weekly comp send word enter tc wwwtextcompcom cust care,1
natalja f inviting friend reply yes see wwwsmsacunat stop send stop frnd,1
aight well keep informed,0
oh thkin goin yogasana den nd go den rush parco nb okie lor u call ready,0
dont use hook,0
hi hope u r ok said would text hasnt u seen let gently please,0
sorry mail,0
ranjith cal drpd deeraj deepak min hold,0
beautiful truth expression face could seen everyone depression heart could understood loved one gud ni,0
bought test yesterday something let know exact day u ovulatewhen get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
orh tot u say still dun believe,0
wanted wish happy new year wanted talk legal advice gary split person ill make trip ptbo hope everything good babe love ya,0
like ltgt question,0
send pic like,0
oh k come tomorrow,0
play w computer aiyah tok u lor,0
pas dis ur contact n see wat u get redim luv wid u blueu put smile face purpleu r realy hot pinku r swt orangei thnk lyk u greeni realy wana go wid u yelowi wnt u bck blackim jealous u browni miss nw plz giv one color,0
thanx u darlinim cool thanx bday drink nite morrow take care c u soonxxx,0
oh yeah clearly fault,0
take small dose tablet fever,0
ok thanx gd nite,0
thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy message sent day ago,0
hey going quit soon xuhui working till end month,0
finally ready fyi,0
got ur mail dileepthank muchand look forward lot supportvery le contact hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear,0
dont file bagi work called mei tell find anything room,0
urgent trying contact u today draw show prize guaranteed call land line claim valid hr,1
hi jon pete ive bin spain recently hav sum dinero left bill said u ur rent mayb interested hav pe around tb james,0
rose redred bloodblood heartheart u u send ti ur friend including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try,0
pete please ring meive hardly gotany credit,0
except there chick huge boob,0
gud ni dearslp welltake careswt dreamsmuah,0
please call immediately urgent message waiting,1
well done costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,1
hope pee burn tonite,0
much getting,0
hey loverboy love tell look picture ache feel leg fuck want need crave,0
wat,0
got meh,0
nottel software name,0
plan pongal,0
come mu sorting narcotic situation,0
people see msg think iam addicted msging wrong bcoz dont know iam addicted sweet friend bslvyl,0
freemsg record indicate may entitled pound accident claim free reply yes msg opt text stop,1
well general price ltgt oz let know ifwhenhow much want,0
come n pick ar,0
thanks da thangam feel happy dear also miss da,0
creep,0
feel like dick keep sleeping text facebook message sup town,0
probably earlier station think,0
dude fakemy frnds got money thts im reffering uif u member wit mail link u vl credited ltgt r il getiing ltgt rsi draw acc wen ltgt r,0
tell happen dont behave like ok need say,0
whats house beer,0
yo chad gymnastics class wanna take site say christian class full,0
get free mobile video player free movie collect text go free extra film ordered t c apply yr,1
important information orange user xxxxxx today ur lucky day find log onto httpwwwurawinnercom there fantastic prizeawaiting,1
hurry home u big butt hang last caller u food done im starving dont ask cooked,0
oh k got job whats,0
ok sweet dream,0
thinking going reg pract lesson flung advance haha wat time u going,0
good afternoon love go day sleep hope well boytoy think,0
youre right think,0
nooooooo im gonna bored death day cable internet outage,0
oh send address,0
happened adventuring,0
donno gene something,0
good night going sleep,0
please call amanda regard renewing upgrading current tmobile handset free charge offer end today tel subject t c,1
also know lunch menu da know,0
desire u going doctor liver get bit stylish get ur hair managed thats,0
text meet someone sexy today u find date even flirt u join p reply name age eg sam msg recdthirtyeight penny,1
edison rightly said fool ask question wise man answer know u speechless viva gmgngegnt,0
oh god im gonna google nearby cliff,0
pls whats full name joke school co fee university florida seem actually ltgt k pls holla back,0
im going try month ha ha joking,0
sound like plan cardiff still still cold im sitting radiator,0
hi kate u give ring asap xxx,0
loan purpose homeowner tenant welcome previously refused still help call free text back help,1
sch neva mind u eat st lor,0
ltgt fast approaching wish u happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good morning afternoon evening night rememberi first wishing u theseyours raj,0
uncle atlanta wish guy great semester,0
yo sorry shower sup,0
ok try week end course coimbatore,0
mean still think teju,0
going sleep tired travel,0
celebrate bday else,0
hey babe u doin wot u nite love annie x,0
geeee miss already know think fuck cant wait till next year together loving kiss,0
tell drug dealer getting impatient,0
ok,0
romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1
ok finishing soon,0
good day mine really busy much tomorrow night,0
hi di yijue meeting pm esaplanade tonight,0
congrats year special cinema pas call c suprman v matrix starwars etc free bxipwe pm dont miss,1
si catching e show e afternoon im watching w c u wan watch today tmr lor,0
yar lor wan go c horse racing today mah eat earlier lor ate chicken rice u,0
still checked da,0
oops thk dun haf enuff go check tell,0
dont know support as srt thnk think p play usb,0
hungry buy food good lei mum n yun dun wan juz buy little bit,0
dont want leave im barely stay sane fighting constantly isnt helping,0
boo time u get u supposed take shopping today,0
remember day,0
everybody fun evening miss,0
forwarded please call immediately urgent message waiting,1
match startedindia ltgt,0
right though cant give space want need really starting become issue going suggest setting definite move outif im still greece maybe ready,0
anyway im going shopping co si done yet dun disturb u liao,0
wine flowing im nevering,0
yeah go bored depressed sittin waitin phone ring hope wind drop though scary,0
reminder get pound free call credit detail great offer pls reply text valid name house postcode,1
mum went dentist,0
happy birthday youdearwith lot loverakhesh nri,0
marrow wed ltgt aha,0
call make sure dat ive woken,0
sound good finger make difficult type,0
double min txts month free bluetooth orange available sony nokia motorola phone call mobileupd calloptoutndx,1
wat uniform get,0
yesgauti sehwag odi series,0
neither sterm voice im studying fine sure thing resolved tho anyway fab hols,0
k make sense btw carlos difficult guy gonna smoke go pick second batch get gas,0
six chance win cash pound txt csh send cost pday day tsandcs apply reply hl info,1
good morning princess,0
thanks lovely wisheds rock,0
told coming wednesday,0
eek thats lot time especially since american pie like minute long cant stop singing,0
hey gal anyone u going e driving centre tmr,0
head dey swell oh thanks making day,0
hey im bored im thinking u wat r u,0
maybe pressies,0
oi gonna ring,0
congrats year special cinema pas call c suprman v matrix starwars etc free bxipwe pm dont miss,1
ugh fuck im resubbing eve,0
registered sinco payee log icicibankcom enter urn ltgt confirm beware fraud share disclose urn anyone,0
e timing go w u lor,0
yeh indian nice tho kane bit shud go drink sometime soon mite hav go da work laugh soon love pete x x,0
sry dajst nw came home,0
wot student discount u get book,0
got new job bar airport satsgettin per hour mean lie keep touch,0
trip ok quite tiring lor uni start today ok co im taking module jus concentrating final yr project,0
symptom u love u like listening song u get stopped u see name beloved u wont get angry,0
willing go aptitude class,0
oh ok didnt know meant yep baby jontin,0
didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep,0
oh god ive found number im glad text back xafter msg cst std ntwk chg,1
tyler getting th leave long get like hour,0
nokia phone lovly,0
detroit home snow enjoy,0
usf guess might well take car,0
drive read need write,0
hey elaine today meeting still,0
well might come,0
yeh def something satjust got payedday havbeen given pay rise work havebeen made preschoolcoordinator feelingood luv,0
surly ill give coming review,0
win really side long time,0
near kalainar tv officethenampet,0
im really still tonight babe,0
hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt w al sudn,0
u turn heater heater set ltgt degree,0
wherres boytoy,0
oh yeahand hav great time newquaysend postcard look girl im goneu know im talkin boutxx,0
yup shd haf ard page add figure got many page,0
management puzzeles,0
ok ur typical reply,0
forgot take year shower sorry atyour phone dead yet,0
havent shopping lor juz arrive,0
hows pain deary r u smiling,0
free message activate free text message replying message word free term condition visit wwwcom,1
entered cabin pa said happy bday bos felt special askd lunch lunch invited apartment went,0
dont think need yellow card uk travel ask someone gone ltgt buck,0
mmmm fuck fair know weakness grin push knee expose belly pull head dont forget know wicked smile,0
happened interview,0
cant pick phone right pls send message,0
done handed dont know mega shop asda count celebration thats im,0
cool text youre ready,0
take away money worry,0
congrats mobile g videophones r call videochat wid ur mate play java game dload polyh music noline rentl bx ip pm,1
